0.0032	0.0032	0.9832	0.0052	0.0010	0.0042
0.5034	0.3723	0.0288	0.0331	0.0045	0.0579
0.1020	0.8370	0.0155	0.0084	0.0040	0.0331
0.0631	0.8907	0.0025	0.0025	0.0175	0.0237
0.0079	0.0013	0.0811	0.0040	0.8622	0.0436
0.0003	0.9993	0.0001	0.0001	0.0001	0.0001
0.0010	0.0032	0.0250	0.0014	0.9332	0.0361
0.0075	0.0030	0.0016	0.9847	0.0024	0.0007
0.0021	0.0018	0.0011	0.9935	0.0009	0.0006
0.0280	0.5170	0.1485	0.1424	0.0098	0.1542
0.0171	0.9497	0.0030	0.0117	0.0054	0.0132
0.0129	0.0006	0.0004	0.9858	0.0000	0.0003
0.0119	0.0045	0.9716	0.0023	0.0001	0.0095
0.0011	0.0016	0.9742	0.0049	0.0144	0.0038
0.0395	0.0098	0.4528	0.1933	0.2247	0.0799
0.0673	0.6298	0.0217	0.0303	0.0116	0.2393
0.2843	0.5692	0.0224	0.1152	0.0068	0.0021
0.0042	0.9780	0.0017	0.0086	0.0064	0.0011
0.0058	0.0125	0.0340	0.1870	0.7198	0.0409
0.9976	0.0008	0.0007	0.0007	0.0000	0.0002
0.0002	0.9978	0.0009	0.0009	0.0000	0.0002
0.6945	0.0966	0.0256	0.0243	0.0118	0.1470
0.5208	0.0027	0.4188	0.0279	0.0235	0.0062
0.0541	0.0121	0.0025	0.9164	0.0009	0.0139
0.0406	0.0504	0.3049	0.0138	0.3709	0.2195
0.0001	0.0001	0.9992	0.0002	0.0003	0.0001
0.0999	0.0309	0.0154	0.6875	0.0359	0.1305
0.0035	0.0015	0.0014	0.9854	0.0029	0.0053
0.0351	0.8870	0.0339	0.0140	0.0079	0.0219
0.0043	0.0008	0.0033	0.9901	0.0005	0.0010
0.0010	0.0022	0.0165	0.0326	0.0280	0.9196
0.0000	0.0000	0.9995	0.0001	0.0003	0.0001
0.3826	0.2134	0.1182	0.1350	0.0517	0.0991
0.0124	0.1456	0.0148	0.7965	0.0062	0.0246
0.0497	0.8841	0.0186	0.0258	0.0078	0.0139
0.0002	0.9989	0.0002	0.0001	0.0000	0.0006
0.0011	0.0011	0.0017	0.0011	0.9429	0.0521
0.0384	0.1539	0.0331	0.6651	0.0315	0.0780
0.1283	0.8255	0.0149	0.0123	0.0073	0.0117
0.0107	0.9038	0.0096	0.0717	0.0008	0.0034
0.0074	0.0068	0.0226	0.0079	0.8895	0.0659
0.1057	0.3118	0.0180	0.3506	0.1778	0.0362
0.0039	0.8996	0.0042	0.0906	0.0001	0.0015
0.0004	0.0028	0.9875	0.0037	0.0041	0.0016
0.0534	0.6876	0.0670	0.1731	0.0106	0.0082
0.0002	0.0001	0.9966	0.0022	0.0008	0.0001
0.0193	0.0477	0.1713	0.0383	0.0704	0.6531
0.0397	0.0426	0.3022	0.1958	0.3681	0.0516
0.1655	0.8088	0.0067	0.0114	0.0035	0.0040
0.0043	0.0007	0.0013	0.9912	0.0002	0.0023
0.0001	0.0000	0.0009	0.0003	0.9969	0.0019
0.0250	0.0092	0.9148	0.0283	0.0033	0.0194
0.0158	0.0123	0.1665	0.5804	0.1857	0.0393
0.0000	0.0002	0.0005	0.0003	0.9971	0.0019
0.0071	0.0027	0.9605	0.0178	0.0014	0.0106
0.0024	0.0003	0.0017	0.0013	0.0025	0.9919
0.0095	0.0338	0.0158	0.0250	0.8729	0.0429
0.0108	0.0147	0.0267	0.0224	0.8546	0.0709
0.0007	0.0003	0.0003	0.0010	0.0006	0.9971
0.0336	0.0105	0.0087	0.0135	0.0373	0.8964
0.0009	0.0002	0.0004	0.0006	0.9942	0.0037
0.0039	0.0049	0.0072	0.0747	0.8997	0.0098
0.0016	0.0030	0.0223	0.0028	0.9471	0.0232
0.0051	0.0031	0.0289	0.9395	0.0055	0.0179
0.1703	0.0533	0.0802	0.1752	0.0086	0.5124
0.0275	0.9422	0.0121	0.0100	0.0039	0.0042
0.0051	0.0073	0.0020	0.9800	0.0039	0.0017
0.0141	0.0174	0.0250	0.0106	0.4013	0.5316
0.0017	0.0006	0.0163	0.0037	0.9551	0.0227
0.0022	0.0004	0.0038	0.0045	0.9699	0.0192
0.0239	0.8354	0.0097	0.0511	0.0473	0.0325
0.0002	0.9943	0.0011	0.0022	0.0006	0.0016
0.0096	0.0143	0.1286	0.4116	0.3751	0.0608
0.0100	0.9661	0.0009	0.0025	0.0056	0.0149
0.0036	0.0047	0.9713	0.0077	0.0055	0.0073
0.0001	0.0014	0.0109	0.0220	0.9630	0.0026
0.0027	0.0005	0.0044	0.0047	0.9621	0.0255
0.0007	0.0019	0.1946	0.0091	0.7759	0.0178
0.0110	0.0027	0.9737	0.0033	0.0027	0.0065
0.0018	0.0016	0.0129	0.0070	0.9636	0.0131
0.0032	0.0043	0.9784	0.0051	0.0059	0.0031
0.0029	0.0005	0.0050	0.0070	0.9563	0.0283
0.0548	0.8723	0.0316	0.0248	0.0089	0.0075
0.0426	0.0872	0.6612	0.0453	0.0891	0.0746
0.0332	0.0051	0.7211	0.0370	0.1726	0.0311
0.2115	0.4419	0.0214	0.1182	0.0268	0.1802
0.0006	0.9880	0.0017	0.0065	0.0008	0.0023
0.0058	0.9890	0.0013	0.0018	0.0010	0.0012
0.0182	0.9532	0.0064	0.0146	0.0018	0.0059
0.1947	0.0077	0.0132	0.7467	0.0020	0.0358
0.0168	0.0540	0.0062	0.9190	0.0010	0.0030
0.0154	0.0020	0.0020	0.0106	0.0140	0.9560
0.0001	0.0002	0.0018	0.0003	0.9926	0.0050
0.0005	0.0008	0.0055	0.0034	0.9791	0.0107
0.0259	0.9535	0.0054	0.0055	0.0031	0.0065
0.3517	0.0068	0.0784	0.2316	0.1194	0.2121
0.0144	0.9080	0.0096	0.0502	0.0111	0.0067
0.2278	0.3174	0.1295	0.0398	0.0405	0.2450
0.0055	0.8005	0.0542	0.0371	0.0886	0.0141
0.0433	0.0538	0.2321	0.4754	0.1709	0.0245
0.9721	0.0117	0.0010	0.0040	0.0011	0.0101
0.0297	0.0006	0.0183	0.9359	0.0034	0.0121
0.0116	0.0163	0.1367	0.4428	0.3269	0.0657
0.0065	0.0021	0.0025	0.9864	0.0014	0.0012
0.0521	0.6945	0.0036	0.2252	0.0166	0.0080
0.0010	0.0627	0.0049	0.0108	0.9011	0.0194
0.0002	0.0002	0.0055	0.0010	0.9841	0.0089
0.0137	0.0037	0.9358	0.0366	0.0054	0.0047
0.0047	0.0060	0.9759	0.0076	0.0033	0.0024
0.0005	0.0008	0.0054	0.0034	0.9795	0.0104
0.0001	0.0002	0.0013	0.0007	0.9936	0.0041
0.0086	0.0005	0.0014	0.9878	0.0006	0.0011
0.0081	0.0261	0.0932	0.0636	0.7110	0.0980
0.0277	0.8466	0.0355	0.0665	0.0115	0.0122
0.1517	0.0261	0.6884	0.0665	0.0362	0.0311
0.0418	0.0301	0.0330	0.0322	0.8488	0.0140
0.0012	0.0030	0.0200	0.0540	0.8992	0.0226
0.2103	0.0021	0.1972	0.4623	0.0409	0.0872
0.0015	0.0004	0.0152	0.0022	0.8526	0.1282
0.0151	0.3073	0.1189	0.1824	0.1297	0.2465
0.0032	0.0047	0.9428	0.0042	0.0407	0.0044
0.0019	0.0013	0.0034	0.9907	0.0012	0.0016
0.0010	0.0006	0.0044	0.0007	0.9763	0.0170
0.1560	0.7221	0.0317	0.0346	0.0109	0.0447
0.0016	0.0002	0.0001	0.9979	0.0001	0.0000
0.0413	0.2907	0.0647	0.5469	0.0255	0.0309
0.0005	0.0009	0.0058	0.0038	0.9776	0.0114
0.0091	0.1851	0.7808	0.0172	0.0009	0.0069
0.0014	0.0008	0.0036	0.0026	0.9896	0.0020
0.0001	0.0002	0.0014	0.0004	0.9598	0.0381
0.0006	0.0003	0.9984	0.0005	0.0001	0.0002
0.0116	0.0060	0.8125	0.0309	0.1284	0.0106
0.0007	0.0709	0.1192	0.0039	0.6100	0.1951
0.0044	0.9846	0.0007	0.0039	0.0015	0.0051
0.0215	0.8954	0.0018	0.0068	0.0044	0.0702
0.0029	0.0048	0.0644	0.0030	0.8760	0.0488
0.0004	0.0005	0.0029	0.0008	0.3608	0.6347
0.0114	0.0059	0.0098	0.8034	0.0052	0.1643
0.0011	0.0001	0.0086	0.0003	0.9859	0.0041
0.0076	0.0099	0.0200	0.0116	0.0066	0.9442
0.0020	0.0020	0.0070	0.0040	0.7796	0.2054
0.0046	0.0032	0.9094	0.0190	0.0452	0.0186
0.0002	0.0003	0.9985	0.0005	0.0003	0.0002
0.0159	0.0078	0.3115	0.0914	0.5238	0.0496
0.9794	0.0001	0.0204	0.0001	0.0000	0.0000
0.0075	0.0019	0.8267	0.0845	0.0078	0.0716
0.4996	0.3537	0.0344	0.0745	0.0047	0.0331
0.1048	0.8539	0.0087	0.0233	0.0007	0.0086
0.0001	0.0001	0.0006	0.0003	0.9934	0.0055
0.0114	0.0059	0.0098	0.8034	0.0052	0.1643
0.0060	0.7090	0.0134	0.1701	0.0325	0.0689
0.9555	0.0028	0.0055	0.0024	0.0005	0.0333
0.7976	0.0115	0.0056	0.0039	0.0021	0.1793
0.0002	0.0002	0.0106	0.0009	0.9830	0.0052
0.0004	0.0006	0.0089	0.0024	0.9607	0.0270
0.0152	0.5777	0.3004	0.0950	0.0024	0.0093
0.0002	0.0000	0.0005	0.0002	0.9947	0.0043
0.0060	0.0070	0.0022	0.9656	0.0007	0.0184
0.0032	0.8755	0.1018	0.0082	0.0030	0.0083
0.2266	0.0257	0.0262	0.5477	0.0035	0.1702
0.0002	0.0001	0.0009	0.0004	0.9929	0.0055
0.9445	0.0142	0.0155	0.0148	0.0018	0.0092
0.0017	0.0005	0.0006	0.0019	0.0011	0.9942
0.0066	0.0052	0.0097	0.0073	0.2838	0.6873
0.0017	0.0012	0.0019	0.9570	0.0009	0.0373
0.0150	0.7712	0.0112	0.1975	0.0019	0.0032
0.0138	0.9445	0.0160	0.0105	0.0083	0.0069
0.0175	0.0264	0.8577	0.0151	0.0024	0.0809
0.0099	0.0059	0.0064	0.0067	0.0122	0.9589
0.0035	0.0009	0.0042	0.0013	0.0031	0.9869
0.0019	0.0002	0.0005	0.0008	0.0013	0.9954
0.0094	0.0680	0.3066	0.0213	0.4425	0.1523
0.0061	0.0014	0.0049	0.0038	0.0057	0.9781
0.0132	0.0028	0.0141	0.0117	0.0091	0.9492
0.0001	0.0001	0.0026	0.0005	0.9789	0.0178
0.1806	0.0275	0.0244	0.1212	0.0758	0.5705
0.2625	0.0166	0.0209	0.0228	0.0290	0.6481
0.0050	0.0070	0.9564	0.0114	0.0028	0.0174
0.0158	0.0046	0.9248	0.0046	0.0385	0.0116
0.0000	0.0000	0.0000	0.0002	0.0001	0.9996
0.1966	0.0153	0.0760	0.2722	0.0050	0.4349
0.0006	0.0001	0.0002	0.0003	0.0004	0.9984
0.0035	0.0009	0.9816	0.0013	0.0024	0.0103
0.0002	0.9978	0.0005	0.0008	0.0002	0.0004
0.0001	0.0001	0.0002	0.0001	0.0002	0.9993
0.0208	0.9396	0.0123	0.0087	0.0036	0.0149
0.0001	0.0001	0.0002	0.0001	0.0003	0.9992
0.0525	0.0410	0.2313	0.0467	0.1858	0.4428
0.0000	0.0003	0.9995	0.0001	0.0000	0.0001
0.0000	0.0000	0.0012	0.0003	0.9960	0.0024
0.0035	0.0125	0.3821	0.0329	0.5325	0.0364
0.0122	0.0031	0.0019	0.9816	0.0006	0.0006
0.0466	0.4174	0.0154	0.3955	0.1089	0.0163
0.1773	0.1977	0.3090	0.2737	0.0144	0.0278
0.0005	0.0001	0.0021	0.0019	0.8926	0.1028
0.9338	0.0192	0.0172	0.0201	0.0017	0.0081
0.0002	0.0000	0.0009	0.0005	0.9858	0.0126
0.0144	0.0014	0.0183	0.0069	0.4828	0.4762
0.0085	0.0141	0.0636	0.0084	0.8798	0.0256
0.9979	0.0012	0.0003	0.0004	0.0000	0.0002
0.0003	0.0001	0.0032	0.0004	0.8863	0.1097
0.0007	0.0012	0.0024	0.0008	0.9941	0.0007
0.0006	0.0010	0.0046	0.0021	0.5664	0.4253
0.5213	0.2478	0.0502	0.0781	0.0133	0.0893
0.0001	0.0001	0.9980	0.0002	0.0002	0.0014
0.0001	0.0002	0.0009	0.9975	0.0009	0.0004
0.0003	0.0004	0.9906	0.0076	0.0001	0.0010
0.0001	0.0003	0.9991	0.0003	0.0001	0.0001
0.0010	0.0001	0.0019	0.0003	0.9953	0.0014
0.0851	0.0352	0.8598	0.0018	0.0013	0.0167
0.1474	0.0438	0.4063	0.1821	0.1436	0.0767
0.1203	0.3207	0.0994	0.1705	0.1423	0.1468
0.0275	0.0057	0.8903	0.0284	0.0400	0.0081
0.0035	0.0060	0.9672	0.0137	0.0093	0.0004
0.0493	0.3037	0.0478	0.5414	0.0346	0.0232
0.0009	0.0001	0.9948	0.0013	0.0024	0.0006
0.0188	0.0119	0.8907	0.0048	0.0059	0.0679
0.0000	0.0000	0.9999	0.0001	0.0000	0.0000
0.0009	0.0017	0.0363	0.0053	0.9385	0.0172
0.0001	0.0001	0.0020	0.0008	0.9945	0.0024
0.0113	0.0032	0.1149	0.1376	0.6741	0.0588
0.0001	0.0001	0.9995	0.0002	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.0019	0.0008	0.0003	0.0009	0.0087	0.9874
0.0064	0.0028	0.0047	0.0020	0.0194	0.9647
0.0025	0.0003	0.0040	0.0017	0.1154	0.8761
0.0000	0.0000	0.0000	0.0000	0.0001	0.9998
0.0069	0.0013	0.0043	0.0214	0.0044	0.9617
0.0105	0.9756	0.0040	0.0042	0.0016	0.0041
0.0642	0.8607	0.0250	0.0271	0.0120	0.0111
0.2770	0.6302	0.0247	0.0416	0.0076	0.0189
0.0100	0.0010	0.9687	0.0037	0.0011	0.0153
0.2091	0.5236	0.1066	0.0702	0.0267	0.0638
0.0003	0.0003	0.0002	0.9983	0.0002	0.0007
0.0333	0.7747	0.0090	0.1378	0.0164	0.0286
0.1539	0.1224	0.1589	0.0200	0.1628	0.3821
0.0002	0.0003	0.0023	0.0006	0.9875	0.0091
0.0006	0.0016	0.0087	0.0032	0.9817	0.0042
0.0016	0.0124	0.4532	0.0042	0.4520	0.0766
0.0055	0.0185	0.2983	0.0118	0.5792	0.0868
0.0055	0.0185	0.2983	0.0118	0.5792	0.0868
0.0001	0.0002	0.0135	0.0002	0.9841	0.0020
0.0383	0.8064	0.0494	0.0056	0.0038	0.0965
0.0453	0.8937	0.0137	0.0062	0.0012	0.0399
0.1053	0.6457	0.0688	0.0265	0.0078	0.1459
0.0289	0.8637	0.0310	0.0050	0.0025	0.0689
0.7162	0.0043	0.1194	0.0410	0.1096	0.0095
0.0008	0.9977	0.0001	0.0008	0.0002	0.0004
0.0028	0.9883	0.0011	0.0029	0.0013	0.0036
0.0011	0.9962	0.0003	0.0016	0.0003	0.0005
0.0032	0.9929	0.0009	0.0010	0.0005	0.0015
0.0062	0.0080	0.0273	0.0247	0.8982	0.0356
0.0011	0.0029	0.0125	0.0047	0.9685	0.0103
0.0210	0.1869	0.0311	0.7241	0.0108	0.0260
0.0225	0.0081	0.0640	0.0151	0.1423	0.7479
0.0093	0.9461	0.0008	0.0327	0.0014	0.0098
0.0113	0.9269	0.0016	0.0526	0.0042	0.0034
0.8654	0.0003	0.0006	0.1324	0.0000	0.0013
0.0005	0.0001	0.0005	0.9982	0.0002	0.0005
0.0337	0.9624	0.0020	0.0017	0.0000	0.0001
0.0209	0.1643	0.0218	0.1520	0.5721	0.0689
0.0007	0.0011	0.0010	0.9678	0.0261	0.0033
0.0069	0.0302	0.0719	0.0244	0.4479	0.4187
0.0008	0.0005	0.9968	0.0008	0.0004	0.0008
0.0017	0.0046	0.9056	0.0065	0.0294	0.0520
0.0101	0.0227	0.3689	0.0148	0.0632	0.5203
0.2081	0.7505	0.0205	0.0128	0.0004	0.0077
0.0029	0.0064	0.0156	0.0137	0.0065	0.9549
0.9920	0.0002	0.0018	0.0033	0.0021	0.0005
0.0024	0.5771	0.4076	0.0062	0.0013	0.0055
0.0007	0.1384	0.8563	0.0013	0.0003	0.0030
0.0003	0.2032	0.7948	0.0006	0.0001	0.0011
0.0016	0.1709	0.8184	0.0025	0.0008	0.0057
0.7436	0.0280	0.0194	0.0266	0.0090	0.1735
0.9626	0.0063	0.0027	0.0031	0.0003	0.0251
0.0020	0.0172	0.3718	0.0022	0.5322	0.0747
0.9915	0.0049	0.0022	0.0008	0.0001	0.0004
0.0006	0.0005	0.0057	0.9872	0.0020	0.0040
0.0005	0.0012	0.0079	0.9868	0.0019	0.0018
0.0257	0.0076	0.0061	0.9310	0.0008	0.0288
0.0004	0.0009	0.0082	0.0015	0.9853	0.0037
0.0206	0.0176	0.0287	0.8770	0.0338	0.0223
0.2787	0.5927	0.0390	0.0118	0.0176	0.0602
0.0142	0.0055	0.0174	0.9376	0.0156	0.0099
0.0124	0.0054	0.0184	0.9373	0.0152	0.0113
0.0400	0.0166	0.8653	0.0383	0.0245	0.0155
0.0366	0.5683	0.0141	0.0756	0.0230	0.2824
0.0041	0.0041	0.0566	0.0103	0.9026	0.0224
0.0048	0.0020	0.9683	0.0078	0.0138	0.0033
0.0008	0.0008	0.0071	0.0018	0.9799	0.0096
0.0073	0.0038	0.9506	0.0134	0.0202	0.0047
0.0005	0.9937	0.0014	0.0020	0.0013	0.0010
0.0140	0.0058	0.0364	0.0755	0.0243	0.8440
0.0004	0.0006	0.0090	0.0024	0.9607	0.0270
0.0037	0.0013	0.0011	0.0053	0.0012	0.9873
0.0067	0.0180	0.9564	0.0136	0.0010	0.0043
0.0572	0.8182	0.0190	0.0735	0.0053	0.0268
0.0351	0.0029	0.9200	0.0268	0.0071	0.0081
0.0241	0.9539	0.0131	0.0040	0.0002	0.0048
0.0253	0.0239	0.8196	0.0374	0.0669	0.0270
0.0003	0.0001	0.9990	0.0004	0.0001	0.0001
0.0331	0.6504	0.0275	0.2353	0.0301	0.0235
0.0074	0.0057	0.1933	0.4776	0.0550	0.2610
0.0062	0.0068	0.5863	0.0788	0.0444	0.2776
0.3976	0.1957	0.2086	0.0624	0.0445	0.0911
0.0150	0.0334	0.0484	0.0373	0.0257	0.8402
0.0668	0.0466	0.6972	0.1459	0.0196	0.0238
0.0106	0.1854	0.2110	0.4624	0.0247	0.1060
0.0010	0.0012	0.0009	0.9954	0.0007	0.0007
0.0180	0.1449	0.2444	0.4685	0.0220	0.1022
0.0131	0.3811	0.1964	0.1536	0.0685	0.1873
0.0052	0.0037	0.0050	0.9711	0.0086	0.0064
0.0099	0.0852	0.0198	0.3731	0.0289	0.4831
0.0018	0.9894	0.0007	0.0020	0.0021	0.0041
0.0009	0.0009	0.0013	0.9944	0.0006	0.0017
0.0058	0.7763	0.0894	0.0471	0.0456	0.0357
0.0065	0.0281	0.0350	0.8898	0.0012	0.0394
0.0185	0.0372	0.0264	0.8586	0.0035	0.0559
0.0021	0.0013	0.0069	0.0121	0.8819	0.0957
0.0230	0.0050	0.0861	0.8275	0.0055	0.0529
0.0001	0.0002	0.0014	0.0036	0.0350	0.9598
0.0002	0.0001	0.0001	0.9994	0.0000	0.0001
0.0001	0.0000	0.9997	0.0001	0.0000	0.0001
0.0252	0.3547	0.1840	0.4073	0.0032	0.0255
0.0001	0.9994	0.0001	0.0000	0.0000	0.0004
0.0037	0.9192	0.0704	0.0027	0.0005	0.0036
0.0031	0.0089	0.9640	0.0030	0.0037	0.0172
0.0023	0.0074	0.9732	0.0024	0.0031	0.0115
0.0034	0.0027	0.0036	0.9864	0.0004	0.0035
0.0037	0.0073	0.0091	0.0327	0.3100	0.6372
0.0033	0.0030	0.0100	0.0075	0.8864	0.0898
0.0009	0.7468	0.2472	0.0023	0.0006	0.0023
0.0101	0.0043	0.0018	0.9775	0.0007	0.0056
0.0355	0.1343	0.7617	0.0274	0.0175	0.0236
0.0008	0.0004	0.9974	0.0008	0.0001	0.0005
0.0003	0.0002	0.9991	0.0003	0.0000	0.0001
0.0030	0.0010	0.9899	0.0032	0.0004	0.0025
0.0000	0.0000	0.9997	0.0001	0.0000	0.0002
0.0001	0.0002	0.0029	0.0019	0.9903	0.0046
0.0003	0.0004	0.0053	0.0022	0.9833	0.0084
0.0276	0.0493	0.1201	0.0245	0.5883	0.1902
0.0021	0.0001	0.9928	0.0034	0.0009	0.0007
0.0022	0.0013	0.9865	0.0060	0.0023	0.0018
0.0023	0.0006	0.9877	0.0051	0.0021	0.0021
0.0340	0.0346	0.0251	0.8225	0.0041	0.0797
0.0559	0.0586	0.0633	0.7043	0.0076	0.1103
0.0484	0.1630	0.6696	0.0224	0.0559	0.0408
0.0196	0.0265	0.0029	0.9418	0.0007	0.0085
0.0285	0.0111	0.0044	0.9333	0.0016	0.0210
0.0010	0.0012	0.0010	0.9896	0.0016	0.0057
0.0072	0.0040	0.6464	0.1000	0.1826	0.0598
0.0000	0.0000	0.0004	0.0000	0.9993	0.0002
0.0016	0.0033	0.0539	0.0036	0.9108	0.0268
0.0005	0.0013	0.0024	0.0016	0.9897	0.0045
0.2581	0.5686	0.0967	0.0337	0.0075	0.0355
0.0865	0.7716	0.0419	0.0447	0.0052	0.0500
0.9990	0.0001	0.0001	0.0004	0.0000	0.0005
0.0001	0.0001	0.0001	0.9995	0.0001	0.0002
0.0063	0.0302	0.0017	0.1148	0.8441	0.0029
0.0428	0.6641	0.0449	0.2320	0.0095	0.0067
0.0000	0.0000	0.0000	0.0000	0.0000	1.0000
0.0021	0.0008	0.0025	0.9933	0.0004	0.0009
0.0022	0.0029	0.9809	0.0008	0.0045	0.0087
0.0025	0.0008	0.0066	0.0040	0.7883	0.1978
0.0010	0.0006	0.9957	0.0018	0.0006	0.0003
0.0026	0.0062	0.0799	0.0038	0.8874	0.0202
0.0001	0.0001	0.0002	0.0001	0.9956	0.0039
0.0008	0.0019	0.0018	0.0026	0.9772	0.0157
0.0001	0.0029	0.9961	0.0004	0.0001	0.0003
0.0507	0.4786	0.0506	0.2771	0.0395	0.1035
0.0279	0.0325	0.6999	0.0395	0.0891	0.1111
0.0010	0.0018	0.9682	0.0015	0.0109	0.0167
0.0007	0.0008	0.9930	0.0003	0.0031	0.0020
0.0016	0.0011	0.9790	0.0039	0.0122	0.0021
0.0065	0.1026	0.8542	0.0096	0.0001	0.0270
0.0093	0.3776	0.5445	0.0289	0.0003	0.0395
0.0007	0.0015	0.8578	0.0050	0.1275	0.0075
0.0004	0.0001	0.0000	0.9993	0.0000	0.0002
0.0011	0.0008	0.0002	0.9920	0.0002	0.0059
0.0025	0.0012	0.0096	0.0036	0.9306	0.0525
0.0002	0.0000	0.0002	0.9994	0.0001	0.0001
0.0160	0.9536	0.0132	0.0053	0.0010	0.0108
0.0077	0.0007	0.0156	0.0107	0.4729	0.4924
0.0481	0.0338	0.5629	0.2061	0.0295	0.1197
0.0334	0.7718	0.0316	0.0300	0.0083	0.1250
0.0948	0.0039	0.0403	0.0580	0.0226	0.7804
0.0017	0.0034	0.0210	0.0091	0.9343	0.0305
0.9934	0.0021	0.0023	0.0019	0.0001	0.0002
0.9949	0.0028	0.0009	0.0010	0.0000	0.0004
0.9888	0.0067	0.0019	0.0019	0.0001	0.0006
0.0049	0.9511	0.0208	0.0102	0.0032	0.0098
0.0007	0.9895	0.0030	0.0043	0.0006	0.0018
0.0015	0.9916	0.0053	0.0006	0.0001	0.0008
0.0194	0.7290	0.0011	0.2397	0.0061	0.0048
0.0022	0.8632	0.0032	0.1007	0.0012	0.0294
0.0005	0.0010	0.0032	0.0004	0.0006	0.9943
0.0000	0.0000	0.0000	0.0000	1.0000	0.0000
0.0018	0.0021	0.0128	0.0067	0.9613	0.0153
0.0367	0.0378	0.7486	0.0692	0.0400	0.0677
0.0258	0.9201	0.0194	0.0009	0.0012	0.0326
0.0163	0.9565	0.0112	0.0017	0.0025	0.0118
0.2386	0.0090	0.1315	0.1448	0.1257	0.3504
0.0116	0.5854	0.0087	0.3265	0.0535	0.0143
0.0492	0.5322	0.0206	0.2622	0.1027	0.0332
0.0143	0.4925	0.0056	0.3243	0.1422	0.0212
0.0001	0.0009	0.9949	0.0011	0.0024	0.0006
0.0001	0.0001	0.0001	0.9997	0.0000	0.0000
0.0032	0.0013	0.8530	0.0078	0.1176	0.0171
0.0326	0.3642	0.4338	0.1478	0.0040	0.0175
0.0623	0.6323	0.0056	0.0775	0.0484	0.1739
0.0602	0.6812	0.0035	0.0992	0.0234	0.1325
0.0239	0.8589	0.0038	0.0267	0.0124	0.0743
0.0393	0.6465	0.0076	0.1206	0.1141	0.0719
0.0763	0.5202	0.0056	0.1475	0.0338	0.2167
0.0214	0.3067	0.0021	0.1093	0.4184	0.1421
0.1363	0.0216	0.7534	0.0435	0.0328	0.0123
0.0000	0.0000	0.0000	0.0000	0.0000	0.9999
0.1227	0.0632	0.0549	0.2227	0.2992	0.2374
0.0271	0.0140	0.5055	0.0733	0.3581	0.0220
0.0034	0.0002	0.8918	0.0085	0.0954	0.0007
0.0064	0.0095	0.0162	0.0439	0.9105	0.0136
0.0502	0.8932	0.0161	0.0070	0.0064	0.0271
0.0001	0.9999	0.0000	0.0000	0.0000	0.0000
0.0016	0.9945	0.0009	0.0012	0.0007	0.0011
0.0611	0.4717	0.0390	0.4051	0.0127	0.0104
0.0016	0.0027	0.0058	0.9833	0.0034	0.0032
0.0001	0.0008	0.0149	0.0153	0.9660	0.0028
0.0037	0.0093	0.0615	0.0192	0.8615	0.0448
0.0274	0.1575	0.3221	0.1808	0.2255	0.0867
0.0720	0.5747	0.0864	0.0721	0.0944	0.1005
0.0319	0.9305	0.0032	0.0340	0.0002	0.0002
0.0220	0.8856	0.0109	0.0761	0.0039	0.0015
0.0067	0.9092	0.0072	0.0750	0.0016	0.0004
0.0397	0.2136	0.0171	0.6982	0.0076	0.0239
0.0035	0.0060	0.4023	0.0153	0.5334	0.0396
0.0144	0.0092	0.0106	0.9364	0.0116	0.0178
0.0009	0.0004	0.9967	0.0007	0.0001	0.0012
0.0119	0.0045	0.9716	0.0023	0.0001	0.0095
0.0001	0.0001	0.0141	0.0003	0.9823	0.0032
0.0104	0.0037	0.9613	0.0137	0.0040	0.0069
0.0149	0.0504	0.9038	0.0141	0.0052	0.0117
0.0130	0.0065	0.9599	0.0045	0.0020	0.0141
0.0005	0.0480	0.9498	0.0006	0.0001	0.0010
0.0047	0.7373	0.0766	0.0093	0.1427	0.0293
0.0070	0.7689	0.0614	0.0124	0.1247	0.0257
0.0028	0.8294	0.0444	0.0059	0.1039	0.0137
0.0176	0.0780	0.0273	0.0668	0.7603	0.0501
0.0008	0.0010	0.0030	0.0026	0.9779	0.0147
0.0019	0.0043	0.0149	0.0052	0.8474	0.1263
0.0001	0.0000	0.0001	0.0000	0.0004	0.9994
0.0005	0.0001	0.0006	0.0003	0.0022	0.9963
0.0645	0.0211	0.1113	0.1070	0.1974	0.4987
0.0072	0.0012	0.0047	0.0044	0.0020	0.9805
0.0012	0.0016	0.0038	0.0073	0.1305	0.8555
0.0011	0.0005	0.0148	0.0023	0.8926	0.0887
0.0001	0.0006	0.9947	0.0001	0.0041	0.0004
0.9927	0.0041	0.0009	0.0016	0.0000	0.0007
0.1472	0.0455	0.1282	0.0301	0.0012	0.6478
0.1472	0.0455	0.1282	0.0301	0.0012	0.6478
0.2787	0.6994	0.0093	0.0057	0.0020	0.0049
0.1555	0.3475	0.0084	0.4294	0.0063	0.0529
0.0192	0.3224	0.0046	0.6296	0.0028	0.0213
0.0021	0.9009	0.0015	0.0756	0.0040	0.0158
0.0033	0.7703	0.0073	0.1534	0.0228	0.0431
0.3429	0.3305	0.0114	0.2610	0.0173	0.0370
0.0064	0.9743	0.0102	0.0021	0.0027	0.0045
