0.0084	0.0104	0.8468	0.0083	0.0119	0.0060	0.1082
0.0341	0.0288	0.8249	0.0121	0.0487	0.0326	0.0189
0.0002	0.0007	0.0008	0.9967	0.0001	0.0008	0.0007
0.0003	0.0002	0.0014	0.0001	0.9978	0.0001	0.0001
0.0057	0.0051	0.0258	0.0625	0.0014	0.0433	0.8562
0.0163	0.0067	0.8625	0.0244	0.0400	0.0085	0.0417
0.0012	0.0003	0.0013	0.0001	0.9965	0.0004	0.0002
0.1265	0.0106	0.6414	0.0024	0.1885	0.0273	0.0033
0.0017	0.0009	0.8909	0.0084	0.0848	0.0075	0.0057
0.2287	0.0156	0.0664	0.1727	0.0208	0.1840	0.3117
0.0007	0.0033	0.9644	0.0057	0.0143	0.0030	0.0086
0.0005	0.0017	0.9747	0.0169	0.0019	0.0008	0.0034
0.0011	0.0002	0.0001	0.0003	0.0001	0.0119	0.9864
0.0002	0.0001	0.9972	0.0014	0.0005	0.0002	0.0003
0.0086	0.0006	0.0022	0.0009	0.0013	0.9834	0.0029
0.0034	0.0143	0.9226	0.0357	0.0074	0.0073	0.0092
0.0008	0.0004	0.9884	0.0031	0.0007	0.0018	0.0048
0.0008	0.9886	0.0010	0.0033	0.0003	0.0059	0.0001
0.0100	0.0019	0.0351	0.0018	0.9458	0.0025	0.0029
0.0034	0.0083	0.8221	0.1283	0.0057	0.0065	0.0257
0.0009	0.0022	0.0042	0.9904	0.0004	0.0016	0.0003
0.0571	0.1710	0.0315	0.7071	0.0142	0.0123	0.0068
0.8398	0.0030	0.0688	0.0043	0.0048	0.0494	0.0299
0.0830	0.0171	0.0088	0.0112	0.0036	0.1840	0.6921
0.0765	0.0255	0.0622	0.0425	0.0132	0.2430	0.5370
0.1645	0.0058	0.1035	0.0285	0.5008	0.0831	0.1139
0.0115	0.0061	0.7040	0.1028	0.0759	0.0186	0.0811
0.0215	0.0462	0.7974	0.0488	0.0465	0.0215	0.0180
0.0001	0.0001	0.0009	0.0000	0.9989	0.0000	0.0000
0.4491	0.0385	0.0144	0.0535	0.0033	0.3058	0.1354
0.0544	0.0024	0.8412	0.0265	0.0033	0.0536	0.0186
0.0037	0.0027	0.0451	0.9049	0.0014	0.0209	0.0213
0.0075	0.0144	0.0062	0.0805	0.0008	0.0481	0.8424
0.0000	0.0001	0.0006	0.9992	0.0001	0.0000	0.0000
0.0527	0.8624	0.0035	0.0118	0.0148	0.0474	0.0074
0.0121	0.8018	0.1346	0.0147	0.0118	0.0222	0.0028
0.0141	0.0371	0.4107	0.0941	0.3880	0.0141	0.0419
0.0740	0.0167	0.0875	0.6239	0.0100	0.0410	0.1469
0.1526	0.0067	0.0492	0.7772	0.0058	0.0067	0.0019
0.0020	0.0051	0.1384	0.7983	0.0017	0.0301	0.0243
0.0060	0.0269	0.0102	0.0148	0.0025	0.9101	0.0295
0.9753	0.0026	0.0016	0.0004	0.0004	0.0102	0.0095
0.8705	0.0082	0.0183	0.0078	0.0015	0.0757	0.0179
0.0003	0.0009	0.0010	0.9967	0.0001	0.0004	0.0007
0.0153	0.0207	0.0241	0.5708	0.3269	0.0135	0.0287
0.0043	0.0043	0.0184	0.0030	0.9664	0.0020	0.0016
0.0012	0.0096	0.9674	0.0137	0.0048	0.0022	0.0012
0.0004	0.0004	0.9891	0.0076	0.0011	0.0004	0.0010
0.0328	0.0072	0.0786	0.0048	0.7527	0.0813	0.0427
0.0040	0.0014	0.0020	0.0024	0.0011	0.0052	0.9838
0.3958	0.0078	0.1744	0.0632	0.0784	0.1560	0.1244
0.0066	0.9272	0.0168	0.0112	0.0185	0.0121	0.0076
0.0002	0.0010	0.0062	0.9913	0.0001	0.0003	0.0008
0.0004	0.0042	0.0116	0.9803	0.0002	0.0028	0.0005
0.0010	0.0042	0.2241	0.7315	0.0002	0.0022	0.0368
0.0001	0.0007	0.0059	0.9929	0.0001	0.0001	0.0003
0.0001	0.0010	0.0191	0.9791	0.0002	0.0001	0.0003
0.0008	0.0001	0.0000	0.0000	0.0000	0.9990	0.0000
0.0142	0.0027	0.0046	0.0015	0.0040	0.9694	0.0037
0.0012	0.0012	0.9230	0.0018	0.0716	0.0004	0.0008
0.0020	0.0119	0.9267	0.0497	0.0083	0.0006	0.0008
0.0002	0.0001	0.0000	0.0000	0.0000	0.9995	0.0001
0.0188	0.0048	0.0084	0.0023	0.0048	0.9600	0.0009
0.9967	0.0005	0.0007	0.0002	0.0007	0.0011	0.0001
0.0082	0.9701	0.0020	0.0028	0.0051	0.0103	0.0016
0.9695	0.0060	0.0084	0.0029	0.0042	0.0065	0.0024
0.1732	0.6447	0.0262	0.0153	0.0557	0.0690	0.0160
0.0099	0.9283	0.0132	0.0113	0.0206	0.0123	0.0044
0.0228	0.9162	0.0119	0.0095	0.0182	0.0177	0.0037
0.0067	0.9198	0.0122	0.0048	0.0410	0.0101	0.0054
0.0016	0.9365	0.0039	0.0023	0.0539	0.0017	0.0002
0.0017	0.9960	0.0002	0.0002	0.0005	0.0012	0.0001
0.0154	0.0192	0.0175	0.0138	0.0010	0.2458	0.6873
0.0051	0.0023	0.0306	0.0021	0.9470	0.0030	0.0099
0.0008	0.9974	0.0001	0.0003	0.0006	0.0008	0.0000
0.0128	0.9577	0.0044	0.0030	0.0128	0.0080	0.0013
0.0014	0.9931	0.0003	0.0011	0.0016	0.0024	0.0001
0.0018	0.9869	0.0022	0.0017	0.0049	0.0022	0.0002
0.9831	0.0039	0.0065	0.0008	0.0046	0.0009	0.0003
0.0004	0.0002	0.9918	0.0058	0.0007	0.0006	0.0005
0.2828	0.0319	0.1272	0.1703	0.1989	0.0825	0.1063
0.0066	0.0056	0.0087	0.0343	0.0031	0.0683	0.8733
0.0010	0.9975	0.0002	0.0001	0.0004	0.0008	0.0000
0.0012	0.0004	0.0001	0.0011	0.0003	0.9950	0.0019
0.0890	0.0112	0.0078	0.0083	0.0045	0.2200	0.6592
0.0311	0.0063	0.6002	0.0230	0.0057	0.0370	0.2967
0.0043	0.0058	0.9143	0.0113	0.0569	0.0034	0.0040
0.0116	0.0087	0.9181	0.0157	0.0315	0.0061	0.0083
0.0747	0.0010	0.0084	0.0082	0.0107	0.8857	0.0113
0.0014	0.0011	0.0002	0.0004	0.0001	0.9964	0.0003
0.0174	0.0250	0.7973	0.0411	0.0665	0.0212	0.0315
0.0284	0.0072	0.0066	0.0192	0.0036	0.4314	0.5036
0.0354	0.0134	0.0112	0.0487	0.0037	0.6159	0.2717
0.0042	0.0007	0.0010	0.0019	0.0002	0.9623	0.0297
0.0000	0.9999	0.0000	0.0000	0.0000	0.0000	0.0000
0.1030	0.5129	0.0748	0.0302	0.1357	0.0670	0.0765
0.0077	0.9178	0.0141	0.0294	0.0126	0.0176	0.0007
0.0162	0.8143	0.0187	0.0132	0.0979	0.0353	0.0044
0.0036	0.4746	0.4331	0.0365	0.0238	0.0126	0.0158
0.0179	0.8384	0.0123	0.0053	0.1197	0.0037	0.0028
0.0352	0.9207	0.0032	0.0028	0.0035	0.0276	0.0069
0.0000	0.9999	0.0000	0.0000	0.0000	0.0000	0.0000
0.0020	0.9597	0.0009	0.0017	0.0023	0.0318	0.0017
0.0061	0.9402	0.0104	0.0060	0.0238	0.0120	0.0015
0.1710	0.0880	0.4057	0.0278	0.1131	0.1097	0.0846
0.0049	0.9508	0.0049	0.0025	0.0339	0.0027	0.0003
0.0027	0.9686	0.0027	0.0034	0.0017	0.0140	0.0071
0.0066	0.9423	0.0119	0.0167	0.0092	0.0118	0.0014
0.0093	0.9238	0.0181	0.0141	0.0143	0.0155	0.0049
0.0031	0.0005	0.0138	0.0010	0.9789	0.0014	0.0012
0.9995	0.0000	0.0001	0.0000	0.0001	0.0001	0.0000
0.0013	0.0020	0.9709	0.0141	0.0044	0.0019	0.0055
0.0511	0.0235	0.0235	0.0128	0.7508	0.0887	0.0496
0.0065	0.0026	0.0068	0.0018	0.9781	0.0029	0.0014
0.0007	0.9964	0.0006	0.0005	0.0010	0.0007	0.0001
0.0006	0.9954	0.0011	0.0007	0.0014	0.0007	0.0002
0.0000	0.9994	0.0002	0.0002	0.0001	0.0001	0.0000
0.0041	0.0100	0.4120	0.1948	0.0274	0.0283	0.3235
0.0831	0.0449	0.5607	0.1437	0.0298	0.0513	0.0864
0.0001	0.0002	0.0007	0.9988	0.0000	0.0001	0.0001
0.0115	0.7855	0.0458	0.0043	0.1436	0.0071	0.0022
0.0141	0.0314	0.6744	0.0830	0.0882	0.0264	0.0825
0.0681	0.8617	0.0063	0.0045	0.0366	0.0185	0.0044
0.0032	0.0109	0.0429	0.0218	0.0031	0.0091	0.9090
0.0032	0.9043	0.0357	0.0085	0.0411	0.0058	0.0013
0.0007	0.0000	0.9816	0.0010	0.0146	0.0003	0.0017
0.0045	0.9192	0.0135	0.0041	0.0568	0.0016	0.0002
0.0157	0.8889	0.0082	0.0042	0.0269	0.0509	0.0052
0.0021	0.9845	0.0030	0.0012	0.0013	0.0055	0.0023
0.0119	0.8328	0.0197	0.0527	0.0652	0.0114	0.0062
0.0027	0.0088	0.3817	0.3466	0.0041	0.0058	0.2503
0.0003	0.0003	0.0027	0.9965	0.0002	0.0001	0.0001
0.0247	0.0018	0.0225	0.0043	0.9388	0.0058	0.0020
0.9817	0.0015	0.0018	0.0003	0.0063	0.0078	0.0007
0.0013	0.0003	0.0344	0.0004	0.9631	0.0002	0.0003
0.0002	0.0003	0.9914	0.0042	0.0023	0.0003	0.0013
0.0004	0.0005	0.9856	0.0061	0.0051	0.0005	0.0018
0.0046	0.0013	0.0702	0.0013	0.9210	0.0010	0.0005
0.0474	0.0308	0.1909	0.3691	0.0305	0.0650	0.2663
0.6703	0.0405	0.0050	0.0048	0.0832	0.1725	0.0237
0.5636	0.1734	0.0339	0.0574	0.0220	0.1256	0.0241
0.5037	0.0877	0.0710	0.0387	0.0529	0.1734	0.0725
0.0009	0.0015	0.9707	0.0158	0.0015	0.0022	0.0073
0.0139	0.0306	0.8698	0.0156	0.0446	0.0128	0.0126
0.0004	0.0003	0.9957	0.0013	0.0011	0.0007	0.0004
0.0055	0.0547	0.2744	0.4628	0.0051	0.0255	0.1720
0.0007	0.0009	0.9782	0.0126	0.0010	0.0009	0.0056
0.0050	0.9702	0.0046	0.0050	0.0064	0.0075	0.0012
0.0156	0.8948	0.0208	0.0170	0.0187	0.0219	0.0111
0.0092	0.0102	0.8796	0.0360	0.0119	0.0176	0.0355
0.0132	0.0152	0.6664	0.2374	0.0165	0.0277	0.0237
0.0158	0.0043	0.0069	0.0166	0.0019	0.0115	0.9429
0.0202	0.0178	0.6578	0.2137	0.0213	0.0353	0.0338
0.0318	0.0089	0.0838	0.8092	0.0104	0.0389	0.0170
0.0009	0.9930	0.0012	0.0010	0.0004	0.0027	0.0009
0.0021	0.0013	0.0017	0.9740	0.0002	0.0049	0.0157
0.0020	0.0074	0.7339	0.1810	0.0054	0.0106	0.0598
0.0024	0.0094	0.6643	0.1851	0.0047	0.0216	0.1124
0.0419	0.0127	0.2989	0.5848	0.0276	0.0192	0.0148
0.0058	0.0202	0.0873	0.8473	0.0126	0.0085	0.0183
0.0043	0.0728	0.2270	0.6377	0.0167	0.0108	0.0307
0.0303	0.2699	0.0457	0.0583	0.0083	0.0047	0.5828
0.0088	0.0291	0.1054	0.2737	0.0326	0.0145	0.5358
0.0001	0.0009	0.0037	0.9939	0.0001	0.0004	0.0010
0.0009	0.0044	0.3566	0.6224	0.0036	0.0013	0.0107
0.0023	0.9883	0.0039	0.0014	0.0014	0.0012	0.0016
0.0000	0.0003	0.0007	0.9990	0.0000	0.0000	0.0000
0.0035	0.0089	0.7766	0.1223	0.0036	0.0038	0.0811
0.0019	0.0198	0.1471	0.7568	0.0057	0.0052	0.0634
0.0104	0.0859	0.3179	0.5318	0.0082	0.0268	0.0191
0.0040	0.0160	0.1647	0.7569	0.0262	0.0175	0.0147
0.0001	0.0006	0.0029	0.9951	0.0000	0.0005	0.0007
0.0040	0.0093	0.1889	0.7811	0.0043	0.0049	0.0075
0.0027	0.0194	0.2171	0.7154	0.0089	0.0125	0.0240
0.0025	0.0583	0.1643	0.6135	0.0276	0.0298	0.1040
0.0001	0.0021	0.0846	0.9103	0.0005	0.0012	0.0011
0.0000	0.0003	0.0015	0.9980	0.0000	0.0001	0.0001
0.0015	0.0188	0.0842	0.7212	0.0139	0.0030	0.1575
0.0125	0.1027	0.2168	0.4648	0.0417	0.0404	0.1211
0.0030	0.0192	0.1702	0.6187	0.0132	0.0100	0.1658
0.0030	0.0226	0.0791	0.7831	0.0199	0.0086	0.0837
0.0095	0.0509	0.2557	0.4439	0.0532	0.0280	0.1588
0.0070	0.0379	0.1663	0.5301	0.0224	0.0185	0.2178
0.0134	0.0129	0.8072	0.0170	0.0657	0.0738	0.0100
0.1301	0.0465	0.3920	0.0695	0.0828	0.0950	0.1840
0.0130	0.8904	0.0138	0.0082	0.0155	0.0272	0.0318
0.0105	0.9435	0.0042	0.0028	0.0170	0.0130	0.0092
0.0042	0.9783	0.0035	0.0022	0.0043	0.0046	0.0029
0.0012	0.0018	0.9808	0.0038	0.0017	0.0022	0.0085
0.0000	0.0004	0.0026	0.9965	0.0001	0.0001	0.0003
0.0089	0.0018	0.0065	0.0069	0.0016	0.1352	0.8390
0.0342	0.2800	0.1820	0.0167	0.4770	0.0079	0.0022
0.0020	0.7073	0.1414	0.0096	0.1354	0.0026	0.0018
0.0000	0.9972	0.0008	0.0007	0.0011	0.0002	0.0000
0.0117	0.1107	0.6703	0.0564	0.1248	0.0131	0.0130
0.0003	0.0005	0.9921	0.0038	0.0008	0.0005	0.0020
0.0307	0.0490	0.0140	0.0102	0.0077	0.1257	0.7627
0.0019	0.0151	0.9608	0.0083	0.0074	0.0017	0.0047
0.0037	0.0055	0.8967	0.0441	0.0470	0.0015	0.0015
0.0062	0.0108	0.9283	0.0229	0.0143	0.0069	0.0105
0.8477	0.0065	0.0415	0.0080	0.0096	0.0561	0.0306
0.0053	0.2832	0.6699	0.0068	0.0177	0.0065	0.0107
0.0062	0.9170	0.0174	0.0036	0.0234	0.0319	0.0005
0.0090	0.0135	0.8441	0.0608	0.0166	0.0163	0.0395
0.0043	0.0072	0.9410	0.0168	0.0170	0.0055	0.0083
0.0027	0.9705	0.0049	0.0036	0.0080	0.0049	0.0055
0.7799	0.0094	0.0163	0.0059	0.1261	0.0596	0.0028
0.0129	0.0128	0.9004	0.0225	0.0123	0.0132	0.0259
0.0096	0.0109	0.0040	0.0278	0.0045	0.2380	0.7051
0.0245	0.0103	0.0460	0.0203	0.0118	0.0222	0.8649
0.0127	0.0116	0.0373	0.0499	0.0063	0.0205	0.8617
0.0675	0.0103	0.7895	0.0862	0.0126	0.0157	0.0183
0.0000	0.0001	0.9981	0.0012	0.0003	0.0002	0.0002
0.0040	0.0037	0.8019	0.1491	0.0028	0.0083	0.0303
0.0014	0.0010	0.9690	0.0210	0.0034	0.0013	0.0030
0.0008	0.0005	0.9636	0.0275	0.0029	0.0012	0.0036
0.0003	0.0004	0.9924	0.0043	0.0007	0.0004	0.0014
0.0125	0.0042	0.0049	0.0058	0.0028	0.9556	0.0143
0.0095	0.0034	0.7664	0.2096	0.0046	0.0031	0.0035
0.0029	0.0012	0.0036	0.0079	0.0005	0.0055	0.9784
0.3646	0.0416	0.1189	0.1022	0.0436	0.1683	0.1608
0.0133	0.9074	0.0163	0.0067	0.0303	0.0147	0.0114
0.2568	0.0101	0.1577	0.0136	0.0477	0.4901	0.0240
0.0094	0.0182	0.0308	0.9351	0.0010	0.0035	0.0020
0.0006	0.0098	0.0233	0.9620	0.0017	0.0007	0.0019
0.0035	0.0301	0.8897	0.0496	0.0156	0.0059	0.0056
0.0006	0.0010	0.9797	0.0115	0.0011	0.0011	0.0050
0.0002	0.0004	0.9921	0.0036	0.0005	0.0005	0.0026
0.0035	0.0010	0.9759	0.0072	0.0034	0.0022	0.0068
0.0052	0.0069	0.6523	0.2332	0.0076	0.0304	0.0644
0.0131	0.0088	0.0407	0.8931	0.0028	0.0147	0.0268
0.1570	0.0144	0.0114	0.0183	0.0028	0.7618	0.0343
0.0088	0.9477	0.0094	0.0127	0.0095	0.0097	0.0022
0.0085	0.9561	0.0087	0.0051	0.0096	0.0078	0.0042
0.0079	0.0022	0.0050	0.0083	0.0148	0.7834	0.1784
0.0008	0.0027	0.0050	0.9889	0.0005	0.0009	0.0011
0.0007	0.0032	0.8987	0.0576	0.0023	0.0033	0.0342
0.0025	0.0073	0.0051	0.0014	0.9767	0.0011	0.0059
0.0028	0.0001	0.0001	0.0000	0.0000	0.9966	0.0004
0.0136	0.0372	0.0339	0.0264	0.0015	0.1772	0.7103
0.0002	0.0000	0.0000	0.0001	0.0000	0.0028	0.9969
0.0057	0.9725	0.0059	0.0041	0.0045	0.0047	0.0027
0.0175	0.0118	0.0071	0.1509	0.0031	0.5660	0.2435
0.0018	0.0054	0.0079	0.9758	0.0003	0.0047	0.0041
0.0022	0.0098	0.0130	0.9673	0.0007	0.0030	0.0040
0.0038	0.0036	0.0182	0.9657	0.0009	0.0023	0.0055
0.0005	0.9975	0.0003	0.0010	0.0005	0.0001	0.0001
0.0084	0.0023	0.9495	0.0155	0.0123	0.0044	0.0076
0.0011	0.0026	0.9187	0.0290	0.0022	0.0021	0.0444
0.1472	0.0070	0.7848	0.0171	0.0278	0.0031	0.0130
0.0008	0.0037	0.9919	0.0014	0.0009	0.0004	0.0010
0.1217	0.0095	0.2520	0.0214	0.0110	0.1478	0.4366
0.0014	0.0015	0.9819	0.0057	0.0053	0.0014	0.0027
0.0871	0.1087	0.7236	0.0216	0.0088	0.0152	0.0350
0.3123	0.0075	0.0234	0.0108	0.0176	0.4637	0.1646
0.0045	0.0080	0.9080	0.0317	0.0062	0.0087	0.0329
0.3924	0.0356	0.3883	0.1164	0.0065	0.0431	0.0177
0.0264	0.0122	0.8932	0.0435	0.0139	0.0035	0.0073
0.0077	0.0086	0.0876	0.0651	0.0166	0.0247	0.7897
0.0005	0.0037	0.0018	0.0060	0.0005	0.0021	0.9855
0.0103	0.0066	0.9351	0.0152	0.0196	0.0072	0.0060
0.0004	0.0006	0.9918	0.0033	0.0013	0.0007	0.0019
0.0077	0.0041	0.9608	0.0050	0.0043	0.0157	0.0024
0.0129	0.0309	0.1801	0.1917	0.0077	0.0315	0.5451
0.0028	0.9401	0.0017	0.0017	0.0526	0.0010	0.0002
0.0036	0.0039	0.7385	0.2085	0.0040	0.0078	0.0338
0.0005	0.0005	0.9758	0.0165	0.0015	0.0008	0.0044
0.0205	0.0142	0.8477	0.0340	0.0572	0.0093	0.0171
0.0041	0.0063	0.9419	0.0180	0.0169	0.0064	0.0063
0.0003	0.0023	0.9832	0.0109	0.0015	0.0009	0.0009
0.0019	0.0082	0.9409	0.0336	0.0081	0.0041	0.0032
0.0054	0.0325	0.8224	0.0825	0.0297	0.0083	0.0192
0.0006	0.0002	0.0004	0.0008	0.0002	0.0009	0.9970
0.0012	0.0006	0.0010	0.0011	0.0007	0.0034	0.9920
0.0023	0.9545	0.0146	0.0097	0.0068	0.0112	0.0009
0.0018	0.9889	0.0022	0.0017	0.0023	0.0024	0.0007
0.0276	0.8080	0.0395	0.0257	0.0350	0.0400	0.0241
0.0150	0.1392	0.1221	0.0733	0.0151	0.0271	0.6082
0.3298	0.2264	0.1224	0.1520	0.0464	0.0830	0.0400
0.0195	0.0687	0.0759	0.0648	0.0709	0.0377	0.6625
0.0018	0.6575	0.3025	0.0186	0.0071	0.0041	0.0084
0.0003	0.0002	0.0002	0.0003	0.0000	0.0005	0.9984
0.0207	0.0037	0.0348	0.0035	0.5833	0.0095	0.3445
0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
0.0003	0.0005	0.9911	0.0036	0.0009	0.0007	0.0029
0.0014	0.0022	0.9431	0.0190	0.0031	0.0038	0.0274
0.0209	0.0427	0.6632	0.0802	0.0131	0.1211	0.0587
0.0058	0.0049	0.9449	0.0268	0.0078	0.0026	0.0073
0.0038	0.0050	0.9657	0.0173	0.0068	0.0009	0.0004
0.0022	0.0053	0.7934	0.1300	0.0032	0.0076	0.0583
0.0198	0.0218	0.7765	0.0393	0.0638	0.0582	0.0205
0.0098	0.0060	0.0066	0.0622	0.0008	0.0348	0.8798
0.4612	0.0702	0.0346	0.0123	0.1515	0.2502	0.0200
0.0066	0.0056	0.0488	0.0297	0.0028	0.0282	0.8784
0.0130	0.0052	0.8845	0.0083	0.0151	0.0199	0.0540
0.0107	0.0407	0.6955	0.1588	0.0167	0.0282	0.0494
0.0003	0.0006	0.9787	0.0145	0.0006	0.0009	0.0044
0.0005	0.0031	0.9802	0.0120	0.0028	0.0004	0.0010
0.0043	0.0063	0.9095	0.0617	0.0051	0.0046	0.0084
0.9769	0.0028	0.0050	0.0013	0.0078	0.0049	0.0013
0.0004	0.0034	0.8024	0.1867	0.0018	0.0010	0.0044
0.0003	0.0006	0.9787	0.0145	0.0006	0.0009	0.0044
0.0065	0.0148	0.8887	0.0061	0.0029	0.0474	0.0335
0.0013	0.0003	0.0005	0.0008	0.0001	0.0289	0.9680
0.9681	0.0008	0.0050	0.0013	0.0022	0.0214	0.0011
0.9876	0.0006	0.0016	0.0005	0.0009	0.0077	0.0013
0.0001	0.9992	0.0001	0.0001	0.0003	0.0002	0.0000
0.0019	0.0008	0.0051	0.0012	0.0006	0.0069	0.9836
0.0020	0.9864	0.0023	0.0023	0.0034	0.0029	0.0007
0.9987	0.0000	0.0001	0.0000	0.0011	0.0000	0.0000
0.9681	0.0008	0.0050	0.0013	0.0022	0.0214	0.0011
0.0003	0.0020	0.8325	0.1566	0.0004	0.0010	0.0072
0.0179	0.8995	0.0189	0.0069	0.0159	0.0147	0.0261
0.9962	0.0003	0.0009	0.0004	0.0005	0.0017	0.0001
0.0459	0.3343	0.0104	0.0186	0.1397	0.0441	0.4070
0.0002	0.0016	0.0051	0.9895	0.0032	0.0001	0.0003
0.0739	0.0160	0.0981	0.0210	0.7430	0.0290	0.0189
0.0065	0.0148	0.8887	0.0061	0.0029	0.0474	0.0335
0.0103	0.8614	0.0119	0.0032	0.1070	0.0047	0.0016
0.0002	0.0002	0.9882	0.0046	0.0053	0.0002	0.0014
0.0023	0.0013	0.0033	0.0003	0.9918	0.0006	0.0005
0.0090	0.5184	0.1991	0.0211	0.2364	0.0084	0.0076
0.0021	0.0120	0.9371	0.0336	0.0095	0.0018	0.0039
0.0213	0.0182	0.7761	0.0237	0.0349	0.0205	0.1053
0.9978	0.0000	0.0007	0.0000	0.0009	0.0006	0.0001
0.0003	0.0006	0.9787	0.0145	0.0006	0.0009	0.0044
0.0095	0.0023	0.0654	0.0030	0.9120	0.0033	0.0045
0.0014	0.0047	0.9138	0.0480	0.0033	0.0026	0.0263
0.0027	0.0019	0.0039	0.0005	0.9894	0.0009	0.0009
0.0005	0.0004	0.9933	0.0009	0.0032	0.0005	0.0011
0.0070	0.0032	0.9380	0.0095	0.0139	0.0075	0.0209
0.9681	0.0008	0.0050	0.0013	0.0022	0.0214	0.0011
0.0004	0.0034	0.8024	0.1867	0.0018	0.0010	0.0044
0.0814	0.0179	0.6097	0.0230	0.0810	0.1092	0.0778
0.2055	0.0003	0.0033	0.7608	0.0009	0.0183	0.0109
0.3450	0.0209	0.0796	0.5048	0.0250	0.0191	0.0057
0.1739	0.0076	0.1692	0.5627	0.0182	0.0078	0.0606
0.0167	0.0070	0.0157	0.0038	0.9485	0.0040	0.0042
0.0229	0.0122	0.0086	0.0523	0.0073	0.8366	0.0602
0.0395	0.8507	0.0349	0.0184	0.0334	0.0144	0.0087
0.0188	0.0029	0.0025	0.0052	0.0032	0.5246	0.4428
0.0243	0.0168	0.8763	0.0076	0.0217	0.0204	0.0328
0.0026	0.0008	0.0002	0.0005	0.0004	0.9925	0.0030
0.0315	0.0089	0.2726	0.0250	0.0267	0.2113	0.4239
0.0958	0.0108	0.0123	0.0164	0.0119	0.8052	0.0475
0.0026	0.0008	0.0002	0.0005	0.0004	0.9925	0.0030
0.1586	0.0242	0.0116	0.0108	0.0117	0.4443	0.3389
0.9901	0.0003	0.0028	0.0007	0.0049	0.0011	0.0001
0.4047	0.0167	0.0162	0.0155	0.0059	0.4306	0.1104
0.0012	0.0028	0.2533	0.0044	0.0087	0.0136	0.7160
0.0003	0.0012	0.9902	0.0017	0.0032	0.0003	0.0031
0.0141	0.0082	0.0025	0.0248	0.0037	0.9438	0.0029
0.0251	0.0094	0.0776	0.6678	0.1148	0.0047	0.1005
0.0322	0.0069	0.0049	0.0029	0.0036	0.9304	0.0191
0.0002	0.0018	0.0041	0.9916	0.0001	0.0010	0.0011
0.0020	0.9864	0.0023	0.0023	0.0034	0.0029	0.0007
0.0000	0.0000	0.0005	0.0000	0.9994	0.0000	0.0000
0.0011	0.9907	0.0020	0.0013	0.0021	0.0019	0.0007
0.9681	0.0008	0.0050	0.0013	0.0022	0.0214	0.0011
0.9901	0.0003	0.0028	0.0007	0.0049	0.0011	0.0001
0.9983	0.0000	0.0003	0.0000	0.0011	0.0002	0.0000
0.0038	0.0005	0.0030	0.0058	0.0011	0.0172	0.9685
0.0082	0.9768	0.0024	0.0014	0.0036	0.0064	0.0012
0.0546	0.0588	0.0182	0.7979	0.0063	0.0600	0.0043
0.0015	0.0007	0.0004	0.0007	0.0001	0.9670	0.0296
0.0023	0.9757	0.0062	0.0030	0.0101	0.0021	0.0006
0.0012	0.9951	0.0004	0.0005	0.0013	0.0014	0.0001
0.0090	0.5184	0.1991	0.0211	0.2364	0.0084	0.0076
0.0003	0.0020	0.8325	0.1566	0.0004	0.0010	0.0072
0.0046	0.0017	0.0008	0.0019	0.0014	0.9745	0.0151
0.9333	0.0192	0.0140	0.0076	0.0098	0.0110	0.0051
0.3996	0.1276	0.1421	0.0831	0.0599	0.1023	0.0855
0.6838	0.0630	0.0583	0.0345	0.0722	0.0620	0.0263
0.9996	0.0000	0.0001	0.0000	0.0001	0.0002	0.0000
0.0003	0.9955	0.0000	0.0006	0.0001	0.0036	0.0000
0.0186	0.7918	0.0263	0.0408	0.0131	0.1004	0.0091
0.0123	0.9545	0.0005	0.0009	0.0052	0.0259	0.0007
0.0294	0.8897	0.0029	0.0034	0.0149	0.0560	0.0035
0.0016	0.0060	0.9359	0.0193	0.0302	0.0019	0.0052
0.0106	0.0210	0.8637	0.0614	0.0130	0.0091	0.0213
0.0068	0.9308	0.0194	0.0072	0.0266	0.0078	0.0015
0.0011	0.9857	0.0048	0.0025	0.0027	0.0024	0.0007
0.0040	0.9489	0.0033	0.0064	0.0301	0.0055	0.0018
0.0055	0.0068	0.1145	0.8599	0.0025	0.0070	0.0037
0.0003	0.0074	0.4819	0.5040	0.0008	0.0024	0.0032
0.0092	0.3198	0.0913	0.3225	0.1612	0.0468	0.0492
0.0021	0.0200	0.9263	0.0045	0.0450	0.0012	0.0009
0.0003	0.9984	0.0002	0.0002	0.0005	0.0004	0.0001
0.0101	0.0144	0.8985	0.0345	0.0120	0.0105	0.0199
0.0005	0.0004	0.9655	0.0277	0.0013	0.0015	0.0030
0.0005	0.0004	0.9655	0.0277	0.0013	0.0015	0.0030
0.0060	0.0102	0.9202	0.0312	0.0162	0.0055	0.0107
0.0156	0.8828	0.0228	0.0149	0.0262	0.0260	0.0117
0.0086	0.0207	0.0611	0.8820	0.0066	0.0119	0.0091
0.0204	0.0372	0.1062	0.7828	0.0134	0.0148	0.0251
0.0010	0.0014	0.0022	0.9942	0.0002	0.0005	0.0005
0.0078	0.0133	0.0171	0.9438	0.0061	0.0060	0.0059
0.0065	0.0148	0.8887	0.0061	0.0029	0.0474	0.0335
0.0001	0.0005	0.9945	0.0010	0.0003	0.0005	0.0032
0.0020	0.9864	0.0023	0.0023	0.0034	0.0029	0.0007
